provider,model_id,variation,unit,price_usd,effective_from,effective_to,last_validated_at,source_kind,confidence,aliases,source_url,notes
xai,grok-4.20-0309-non-reasoning,input,usd_per_mtok,1.25,2026-06-22,2026-06-29,2026-06-22,provider_live,inferred,grok-4.20-non-reasoning; grok-4.20-non-reasoning-latest; grok-4.20-beta-non-reasoning; grok-4.20-beta-latest-non-reasoning; grok-4.20-experimental-beta-0304-non-reasoning; grok-4.20-experimental-beta-non-reasoning-latest; grok-4.20-beta-0309-non-reasoning; grok-4.20-non-reasoning-gv2,https://docs.x.ai/docs/models,"[needs_review] cross-check flagged: no independent corroboration (new model, no OpenRouter match)."
xai,grok-4.20-0309-non-reasoning,input,usd_per_mtok,1.25,2026-06-29,,2026-07-27,provider_live,verified,grok-4.20-non-reasoning; grok-4.20-non-reasoning-latest; grok-4.20-beta-non-reasoning; grok-4.20-beta-latest-non-reasoning; grok-4.20-experimental-beta-0304-non-reasoning; grok-4.20-experimental-beta-non-reasoning-latest; grok-4.20-beta-0309-non-reasoning; grok-4.20-non-reasoning-gv2,https://docs.x.ai/developers/models,[provenance upgrade] first-party collector confirmed the published price; supersedes the prior inferred/provider_live record.
xai,grok-4.20-0309-non-reasoning,output,usd_per_mtok,2.5,2026-06-22,2026-06-29,2026-06-22,provider_live,inferred,grok-4.20-non-reasoning; grok-4.20-non-reasoning-latest; grok-4.20-beta-non-reasoning; grok-4.20-beta-latest-non-reasoning; grok-4.20-experimental-beta-0304-non-reasoning; grok-4.20-experimental-beta-non-reasoning-latest; grok-4.20-beta-0309-non-reasoning; grok-4.20-non-reasoning-gv2,https://docs.x.ai/docs/models,"[needs_review] cross-check flagged: no independent corroboration (new model, no OpenRouter match)."
xai,grok-4.20-0309-non-reasoning,output,usd_per_mtok,2.5,2026-06-29,,2026-07-27,provider_live,verified,grok-4.20-non-reasoning; grok-4.20-non-reasoning-latest; grok-4.20-beta-non-reasoning; grok-4.20-beta-latest-non-reasoning; grok-4.20-experimental-beta-0304-non-reasoning; grok-4.20-experimental-beta-non-reasoning-latest; grok-4.20-beta-0309-non-reasoning; grok-4.20-non-reasoning-gv2,https://docs.x.ai/developers/models,[provenance upgrade] first-party collector confirmed the published price; supersedes the prior inferred/provider_live record.
xai,grok-4.20-0309-non-reasoning,tier2_input,usd_per_mtok,2.5,2026-07-31,,2026-07-31,provider_live,verified,grok-4.20-non-reasoning; grok-4.20-non-reasoning-latest; grok-4.20-beta-non-reasoning; grok-4.20-beta-latest-non-reasoning; grok-4.20-experimental-beta-0304-non-reasoning; grok-4.20-experimental-beta-non-reasoning-latest; grok-4.20-beta-0309-non-reasoning; grok-4.20-non-reasoning-gv2,https://docs.x.ai/developers/models,"[missing variation] Added by the sentinel's missing-variation pass: the provider publishes this rate alongside the input/output prices we already track, but we carried no row for it. effective_from is the OBSERVATION date, NOT a known change date - the rate is very likely older, and no dated first-party evidence exists for an earlier start."
xai,grok-4.20-0309-non-reasoning,tier2_output,usd_per_mtok,5,2026-07-31,,2026-07-31,provider_live,verified,grok-4.20-non-reasoning; grok-4.20-non-reasoning-latest; grok-4.20-beta-non-reasoning; grok-4.20-beta-latest-non-reasoning; grok-4.20-experimental-beta-0304-non-reasoning; grok-4.20-experimental-beta-non-reasoning-latest; grok-4.20-beta-0309-non-reasoning; grok-4.20-non-reasoning-gv2,https://docs.x.ai/developers/models,"[missing variation] Added by the sentinel's missing-variation pass: the provider publishes this rate alongside the input/output prices we already track, but we carried no row for it. effective_from is the OBSERVATION date, NOT a known change date - the rate is very likely older, and no dated first-party evidence exists for an earlier start."
xai,grok-4.20-0309-reasoning,cache_read,usd_per_mtok,0.2,2026-07-27,,2026-07-27,provider_live,verified,grok-4.20-reasoning-latest; grok-4.20; grok-4.20-reasoning; grok-4.20-0309; grok-4.20-beta-0309-reasoning; grok-4.20-beta; grok-4.20-beta-0309; grok-4.20-beta-latest; grok-4.20-beta-latest-reasoning; grok-4.20-beta-reasoning; grok-4.20-experimental-beta-0304-reasoning; grok-4.20-experimental-beta-0304; grok-4.20-experimental-beta-reasoning-latest; grok-4.20-experimental-beta-latest; grok-4.20-reasoning-gv2,https://docs.x.ai/developers/models,"Cache-read rate, confirmed first-party on the xAI models page 2026-07-27 during a full re-validation; this model carried input/output rows but no cache row. effective_from is the observation date, NOT a known change date: no dated first-party evidence puts a start on it (xAI publishes no price history, and Wayback captures of this page do not archive its embedded price payload). The $0.20 rate is probably older than this record."
xai,grok-4.20-0309-reasoning,input,usd_per_mtok,1.25,2026-03-09,,2026-07-27,provider_live,verified,grok-4.20-reasoning-latest; grok-4.20; grok-4.20-reasoning; grok-4.20-0309; grok-4.20-beta-0309-reasoning; grok-4.20-beta; grok-4.20-beta-0309; grok-4.20-beta-latest; grok-4.20-beta-latest-reasoning; grok-4.20-beta-reasoning; grok-4.20-experimental-beta-0304-reasoning; grok-4.20-experimental-beta-0304; grok-4.20-experimental-beta-reasoning-latest; grok-4.20-experimental-beta-latest; grok-4.20-reasoning-gv2,https://docs.x.ai/developers/models/grok-4.20-0309-reasoning,"Grok 4.20 reasoning variant. Price + current lineup confirmed first-party on the x.ai pricing page (2026-06-17); date from the -0309 build slug (2026-03-09). The 4.20 non-reasoning and multi-agent variants carry the same $1.25/$2.50 and are recorded separately. (LiteLLM lists $2/$6 for this model, which is wrong; the aggregator-accuracy ledger tracks that disagreement.)"
xai,grok-4.20-0309-reasoning,output,usd_per_mtok,2.5,2026-03-09,,2026-07-27,provider_live,verified,grok-4.20-reasoning-latest; grok-4.20; grok-4.20-reasoning; grok-4.20-0309; grok-4.20-beta-0309-reasoning; grok-4.20-beta; grok-4.20-beta-0309; grok-4.20-beta-latest; grok-4.20-beta-latest-reasoning; grok-4.20-beta-reasoning; grok-4.20-experimental-beta-0304-reasoning; grok-4.20-experimental-beta-0304; grok-4.20-experimental-beta-reasoning-latest; grok-4.20-experimental-beta-latest; grok-4.20-reasoning-gv2,https://docs.x.ai/developers/models/grok-4.20-0309-reasoning,
xai,grok-4.20-0309-reasoning,tier2_input,usd_per_mtok,2.5,2026-07-31,,2026-07-31,provider_live,verified,grok-4.20-reasoning-latest; grok-4.20; grok-4.20-reasoning; grok-4.20-0309; grok-4.20-beta-0309-reasoning; grok-4.20-beta; grok-4.20-beta-0309; grok-4.20-beta-latest; grok-4.20-beta-latest-reasoning; grok-4.20-beta-reasoning; grok-4.20-experimental-beta-0304-reasoning; grok-4.20-experimental-beta-0304; grok-4.20-experimental-beta-reasoning-latest; grok-4.20-experimental-beta-latest; grok-4.20-reasoning-gv2,https://docs.x.ai/developers/models,"[missing variation] Added by the sentinel's missing-variation pass: the provider publishes this rate alongside the input/output prices we already track, but we carried no row for it. effective_from is the OBSERVATION date, NOT a known change date - the rate is very likely older, and no dated first-party evidence exists for an earlier start."
xai,grok-4.20-0309-reasoning,tier2_output,usd_per_mtok,5,2026-07-31,,2026-07-31,provider_live,verified,grok-4.20-reasoning-latest; grok-4.20; grok-4.20-reasoning; grok-4.20-0309; grok-4.20-beta-0309-reasoning; grok-4.20-beta; grok-4.20-beta-0309; grok-4.20-beta-latest; grok-4.20-beta-latest-reasoning; grok-4.20-beta-reasoning; grok-4.20-experimental-beta-0304-reasoning; grok-4.20-experimental-beta-0304; grok-4.20-experimental-beta-reasoning-latest; grok-4.20-experimental-beta-latest; grok-4.20-reasoning-gv2,https://docs.x.ai/developers/models,"[missing variation] Added by the sentinel's missing-variation pass: the provider publishes this rate alongside the input/output prices we already track, but we carried no row for it. effective_from is the OBSERVATION date, NOT a known change date - the rate is very likely older, and no dated first-party evidence exists for an earlier start."
xai,grok-4.20-multi-agent-0309,cache_read,usd_per_mtok,0.2,2026-03-31,,2026-07-27,provider_live,verified,grok-4.20-multi-agent; grok-4.20-multi-agent-latest; grok-4.20-multi-agent-beta-latest; grok-4.20-multi-agent-experimental-beta-0304; grok-4.20-multi-agent-experimental-beta-latest; grok-4.20-multi-agent-beta-0309,https://docs.x.ai/developers/models,
xai,grok-4.20-multi-agent-0309,input,usd_per_mtok,1.25,2026-03-31,,2026-07-27,provider_live,verified,grok-4.20-multi-agent; grok-4.20-multi-agent-latest; grok-4.20-multi-agent-beta-latest; grok-4.20-multi-agent-experimental-beta-0304; grok-4.20-multi-agent-experimental-beta-latest; grok-4.20-multi-agent-beta-0309,https://docs.x.ai/developers/models,
xai,grok-4.20-multi-agent-0309,output,usd_per_mtok,2.5,2026-03-31,,2026-07-27,provider_live,verified,grok-4.20-multi-agent; grok-4.20-multi-agent-latest; grok-4.20-multi-agent-beta-latest; grok-4.20-multi-agent-experimental-beta-0304; grok-4.20-multi-agent-experimental-beta-latest; grok-4.20-multi-agent-beta-0309,https://docs.x.ai/developers/models,
xai,grok-4.20-multi-agent-0309,tier2_input,usd_per_mtok,2.5,2026-07-31,,2026-07-31,provider_live,verified,grok-4.20-multi-agent; grok-4.20-multi-agent-latest; grok-4.20-multi-agent-beta-latest; grok-4.20-multi-agent-experimental-beta-0304; grok-4.20-multi-agent-experimental-beta-latest; grok-4.20-multi-agent-beta-0309,https://docs.x.ai/developers/models,"[missing variation] Added by the sentinel's missing-variation pass: the provider publishes this rate alongside the input/output prices we already track, but we carried no row for it. effective_from is the OBSERVATION date, NOT a known change date - the rate is very likely older, and no dated first-party evidence exists for an earlier start."
xai,grok-4.20-multi-agent-0309,tier2_output,usd_per_mtok,5,2026-07-31,,2026-07-31,provider_live,verified,grok-4.20-multi-agent; grok-4.20-multi-agent-latest; grok-4.20-multi-agent-beta-latest; grok-4.20-multi-agent-experimental-beta-0304; grok-4.20-multi-agent-experimental-beta-latest; grok-4.20-multi-agent-beta-0309,https://docs.x.ai/developers/models,"[missing variation] Added by the sentinel's missing-variation pass: the provider publishes this rate alongside the input/output prices we already track, but we carried no row for it. effective_from is the OBSERVATION date, NOT a known change date - the rate is very likely older, and no dated first-party evidence exists for an earlier start."
xai,grok-4.3,cache_read,usd_per_mtok,0.2,2026-06-17,,2026-07-27,provider_live,verified,grok-4.3-latest; grok-latest,https://docs.x.ai/developers/models,"Cache-read rate. effective_from is the earliest date we have first-party evidence for it: the 2026-06-17 validation of this model observed ""$0.20/Mtok cached input"" and said so in the input row's note, but never wrote the row. Re-confirmed on the xAI models page 2026-07-27 and recorded here. NOT a known change date; the rate may be older. xAI publishes no dated price history and Wayback captures of this page do not archive its embedded price payload, so no earlier evidence exists."
xai,grok-4.3,input,usd_per_mtok,1.25,2026-05-05,,2026-07-27,provider_live,verified,grok-4.3-latest; grok-latest,https://docs.x.ai/developers/models/grok-4.3,"Flagship, 1M context. Price from docs.x.ai. Cached input is $0.20/Mtok (recorded separately since 2026-07-27). Date from xAI's ""Grok 4.3 is now live on the xAI API"" post (2026-05-05)."
xai,grok-4.3,output,usd_per_mtok,2.5,2026-05-05,,2026-07-27,provider_live,verified,grok-4.3-latest; grok-latest,https://docs.x.ai/developers/models/grok-4.3,
xai,grok-4.3,tier2_input,usd_per_mtok,2.5,2026-07-31,,2026-07-31,provider_live,verified,grok-4.3-latest; grok-latest,https://docs.x.ai/developers/models,"[missing variation] Added by the sentinel's missing-variation pass: the provider publishes this rate alongside the input/output prices we already track, but we carried no row for it. effective_from is the OBSERVATION date, NOT a known change date - the rate is very likely older, and no dated first-party evidence exists for an earlier start."
xai,grok-4.3,tier2_output,usd_per_mtok,5,2026-07-31,,2026-07-31,provider_live,verified,grok-4.3-latest; grok-latest,https://docs.x.ai/developers/models,"[missing variation] Added by the sentinel's missing-variation pass: the provider publishes this rate alongside the input/output prices we already track, but we carried no row for it. effective_from is the OBSERVATION date, NOT a known change date - the rate is very likely older, and no dated first-party evidence exists for an earlier start."
xai,grok-4.5,cache_read,usd_per_mtok,0.5,2026-07-08,2026-07-19,2026-07-09,provider_live,verified,grok-4.5-latest; grok-build-latest,https://docs.x.ai/docs/models,
xai,grok-4.5,cache_read,usd_per_mtok,0.3,2026-07-19,,2026-07-27,provider_live,verified,grok-4.5-latest; grok-build-latest,https://docs.x.ai/developers/models,Cache-read cut from $0.50 to $0.30/Mtok (standard <200k tier); input/output unchanged at $2/$6. First-party confirmed on docs.x.ai. Supersedes the 2026-07-08 launch cache_read record; effective_from is the first date the $0.30 rate was observed on the provider page (price-sentinel provider_live read).
xai,grok-4.5,input,usd_per_mtok,2,2026-07-08,,2026-07-27,provider_live,verified,grok-4.5-latest; grok-build-latest,https://docs.x.ai/developers/models,
xai,grok-4.5,output,usd_per_mtok,6,2026-07-08,,2026-07-27,provider_live,verified,grok-4.5-latest; grok-build-latest,https://docs.x.ai/developers/models,
xai,grok-4.5,tier2_input,usd_per_mtok,4,2026-07-31,,2026-07-31,provider_live,verified,grok-4.5-latest; grok-build-latest,https://docs.x.ai/developers/models,"[missing variation] Added by the sentinel's missing-variation pass: the provider publishes this rate alongside the input/output prices we already track, but we carried no row for it. effective_from is the OBSERVATION date, NOT a known change date - the rate is very likely older, and no dated first-party evidence exists for an earlier start."
xai,grok-4.5,tier2_output,usd_per_mtok,12,2026-07-31,,2026-07-31,provider_live,verified,grok-4.5-latest; grok-build-latest,https://docs.x.ai/developers/models,"[missing variation] Added by the sentinel's missing-variation pass: the provider publishes this rate alongside the input/output prices we already track, but we carried no row for it. effective_from is the OBSERVATION date, NOT a known change date - the rate is very likely older, and no dated first-party evidence exists for an earlier start."
xai,grok-build-0.1,cache_read,usd_per_mtok,0.2,2026-06-22,,2026-07-27,provider_live,verified,grok-code-fast-1; grok-code-fast; grok-code-fast-1-0825,https://docs.x.ai/developers/models,[provenance upgrade] first-party collector confirmed the published price; supersedes the prior inferred/provider_live record.
xai,grok-build-0.1,input,usd_per_mtok,1,2026-06-01,2026-06-22,2026-06-17,provider_live,inferred,,https://docs.x.ai/docs/models/grok-build-0.1,"Coding model, early access, 256k context. Price from docs.x.ai. Date inferred from the June 2026 release notes."
xai,grok-build-0.1,input,usd_per_mtok,1,2026-06-22,,2026-07-27,provider_live,verified,grok-code-fast-1; grok-code-fast; grok-code-fast-1-0825,https://docs.x.ai/developers/models,[provenance upgrade] first-party collector confirmed the published price; supersedes the prior inferred/provider_live record.
xai,grok-build-0.1,output,usd_per_mtok,2,2026-06-01,2026-06-22,2026-06-17,provider_live,inferred,,https://docs.x.ai/docs/models/grok-build-0.1,
xai,grok-build-0.1,output,usd_per_mtok,2,2026-06-22,,2026-07-27,provider_live,verified,grok-code-fast-1; grok-code-fast; grok-code-fast-1-0825,https://docs.x.ai/developers/models,[provenance upgrade] first-party collector confirmed the published price; supersedes the prior inferred/provider_live record.
xai,grok-build-0.1,tier2_input,usd_per_mtok,2,2026-07-31,,2026-07-31,provider_live,verified,grok-code-fast-1; grok-code-fast; grok-code-fast-1-0825,https://docs.x.ai/developers/models,"[missing variation] Added by the sentinel's missing-variation pass: the provider publishes this rate alongside the input/output prices we already track, but we carried no row for it. effective_from is the OBSERVATION date, NOT a known change date - the rate is very likely older, and no dated first-party evidence exists for an earlier start."
xai,grok-build-0.1,tier2_output,usd_per_mtok,4,2026-07-31,,2026-07-31,provider_live,verified,grok-code-fast-1; grok-code-fast; grok-code-fast-1-0825,https://docs.x.ai/developers/models,"[missing variation] Added by the sentinel's missing-variation pass: the provider publishes this rate alongside the input/output prices we already track, but we carried no row for it. effective_from is the OBSERVATION date, NOT a known change date - the rate is very likely older, and no dated first-party evidence exists for an earlier start."
